Metros,Edge Betweenness
"('Morgantown, WV Metro Area', 'Pittsburgh, PA Metro Area')",0.002603958549774901
"('Fort Wayne, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Oxnard-Thousand Oaks-Ventura, CA Metro Area', 'Los Angeles-Long Beach-Anaheim, CA Metro Area')",0.002577319587628866
"('Kokomo, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Ocala, FL Metro Area', 'Orlando-Kissimmee-Sanford, FL Metro Area')",0.002577319587628866
"('Farmington, NM Metro Area', 'Albuquerque, NM Metro Area')",0.002577319587628866
"('Punta Gorda, FL Metro Area', 'North Port-Sarasota-Bradenton, FL Metro Area')",0.002577319587628866
"('Mount Vernon-Anacortes, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.002577319587628866
"('Mankato-North Mankato, MN Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.002577319587628866
"('Albany, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002577319587628866
"('Palm Bay-Melbourne-Titusville, FL Metro Area', 'Orlando-Kissimmee-Sanford, FL Metro Area')",0.002577319587628866
"('Carson City, NV Metro Area', 'Reno, NV Metro Area')",0.002577319587628866
"('Longview, WA Metro Area', 'Portland-Vancouver-Hillsboro, OR-WA Metro Area')",0.002577319587628866
"('Olympia-Tumwater, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.002577319587628866
"('Bellingham, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.002577319587628866
"('Yuba City, CA Metro Area', 'Sacramento--Roseville--Arden-Arcade, CA Metro Area')",0.002577319587628866
"('Sumter, SC Metro Area', 'Columbia, SC Metro Area')",0.002577319587628866
"('Spartanburg, SC Metro Area', 'Greenville-Anderson-Mauldin, SC Metro Area')",0.002577319587628866
"('Prescott, AZ Metro Area', 'Phoenix-Mesa-Scottsdale, AZ Metro Area')",0.002577319587628866
"('Lima, OH Metro Area', 'Columbus, OH Metro Area')",0.002577319587628866
"('Providence-Warwick, RI-MA Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('Rockford, IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002577319587628866
"('Scranton--Wilkes-Barre--Hazleton, PA Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('Redding, CA Metro Area', 'Sacramento--Roseville--Arden-Arcade, CA Metro Area')",0.002577319587628866
"('Pittsfield, MA Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('Napa, CA Metro Area', 'Vallejo-Fairfield, CA Metro Area')",0.002577319587628866
"('Mansfield, OH Metro Area', 'Columbus, OH Metro Area')",0.002577319587628866
"('Peoria, IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002577319587628866
"('Hot Springs, AR Metro Area', 'Little Rock-North Little Rock-Conway, AR Metro Area')",0.002577319587628866
"('Battle Creek, MI Metro Area', 'Kalamazoo-Portage, MI Metro Area')",0.002577319587628866
"('Hickory-Lenoir-Morganton, NC Metro Area', 'Charlotte-Concord-Gastonia, NC-SC Metro Area')",0.002577319587628866
"('Kankakee, IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002577319587628866
"('Muskegon, MI Metro Area', 'Grand Rapids-Wyoming, MI Metro Area')",0.002577319587628866
"('Tuscaloosa, AL Metro Area', 'Birmingham-Hoover, AL Metro Area')",0.002577319587628866
"('Columbus, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Jackson, TN Metro Area', 'Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area')",0.002577319587628866
"('Pueblo, CO Metro Area', 'Denver-Aurora-Lakewood, CO Metro Area')",0.002577319587628866
"('Kahului-Wailuku-Lahaina, HI Metro Area', 'Urban Honolulu, HI Metro Area')",0.002577319587628866
"('Muncie, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Monroe, LA Metro Area', 'Shreveport-Bossier City, LA Metro Area')",0.002577319587628866
"('Laredo, TX Metro Area', 'San Antonio-New Braunfels, TX Metro Area')",0.002577319587628866
"('Wenatchee, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.002577319587628866
"('Cumberland, MD-WV Metro Area', 'Baltimore-Columbia-Towson, MD Metro Area')",0.002577319587628866
"('Rome, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002577319587628866
"('Janesville-Beloit, WI Metro Area', 'Madison, WI Metro Area')",0.002577319587628866
"('Bangor, ME Metro Area', 'Portland-South Portland, ME Metro Area')",0.002577319587628866
"('Rochester, MN Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.002577319587628866
"('Eau Claire, WI Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.002577319587628866
"('Danville, IL Metro Area', 'Champaign-Urbana, IL Metro Area')",0.002577319587628866
"('Ames, IA Metro Area', 'Des Moines-West Des Moines, IA Metro Area')",0.002577319587628866
"('St. Cloud, MN Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.002577319587628866
"('Grand Junction, CO Metro Area', 'Denver-Aurora-Lakewood, CO Metro Area')",0.002577319587628866
"('Williamsport, PA Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('Topeka, KS Metro Area', 'Kansas City, MO-KS Metro Area')",0.002577319587628866
"('Pocatello, ID Metro Area', 'Boise City, ID Metro Area')",0.002577319587628866
"('Yuma, AZ Metro Area', 'Phoenix-Mesa-Scottsdale, AZ Metro Area')",0.002577319587628866
"('Provo-Orem, UT Metro Area', 'Salt Lake City, UT Metro Area')",0.002577319587628866
"('Santa Rosa, CA Metro Area', 'San Francisco-Oakland-Hayward, CA Metro Area')",0.002577319587628866
"('Santa Fe, NM Metro Area', 'Albuquerque, NM Metro Area')",0.002577319587628866
"('Logan, UT-ID Metro Area', 'Ogden-Clearfield, UT Metro Area')",0.002577319587628866
"('Michigan City-La Porte, IN Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002577319587628866
"('Kingston, NY Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.002577319587628866
"('Lewiston-Auburn, ME Metro Area', 'Portland-South Portland, ME Metro Area')",0.002577319587628866
"('Deltona-Daytona Beach-Ormond Beach, FL Metro Area', 'Orlando-Kissimmee-Sanford, FL Metro Area')",0.002577319587628866
"('Flint, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.002577319587628866
"('Bremerton-Silverdale, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.002577319587628866
"('Bend-Redmond, OR Metro Area', 'Portland-Vancouver-Hillsboro, OR-WA Metro Area')",0.002577319587628866
"('New Haven-Milford, CT Metro Area', 'Bridgeport-Stamford-Norwalk, CT Metro Area')",0.002577319587628866
"('Valdosta, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002577319587628866
"('Sebring, FL Metro Area', 'Lakeland-Winter Haven, FL Metro Area')",0.002577319587628866
"('Erie, PA Metro Area', 'Pittsburgh, PA Metro Area')",0.002577319587628866
"('Houma-Thibodaux, LA Metro Area', 'New Orleans-Metairie, LA Metro Area')",0.002577319587628866
"('Hinesville, GA Metro Area', 'Savannah, GA Metro Area')",0.002577319587628866
"('Texarkana, TX-AR Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.002577319587628866
"('Reading, PA Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('Goldsboro, NC Metro Area', 'Raleigh, NC Metro Area')",0.002577319587628866
"('Salinas, CA Metro Area', 'San Jose-Sunnyvale-Santa Clara, CA Metro Area')",0.002577319587628866
"('Sheboygan, WI Metro Area', 'Milwaukee-Waukesha-West Allis, WI Metro Area')",0.002577319587628866
"('Vineland-Bridgeton, NJ Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('Barnstable Town, MA Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('Worcester, MA-CT Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('Albany, OR Metro Area', 'Salem, OR Metro Area')",0.002577319587628866
"('Decatur, IL Metro Area', 'Champaign-Urbana, IL Metro Area')",0.002577319587628866
"('Ann Arbor, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.002577319587628866
"('Athens-Clarke County, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002577319587628866
"('Bismarck, ND Metro Area', 'Fargo, ND-MN Metro Area')",0.002577319587628866
"('Boulder, CO Metro Area', 'Denver-Aurora-Lakewood, CO Metro Area')",0.002577319587628866
"('Dothan, AL Metro Area', 'Montgomery, AL Metro Area')",0.002577319587628866
"('Winchester, VA-WV Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.002577319587628866
"('Burlington-South Burlington, VT Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('California-Lexington Park, MD Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.002577319587628866
"('Canton-Massillon, OH Metro Area', 'Akron, OH Metro Area')",0.002577319587628866
"('Carbondale-Marion, IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002577319587628866
"('Cape Girardeau, MO-IL Metro Area', 'St. Louis, MO-IL Metro Area')",0.002577319587628866
"('Manchester-Nashua, NH Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('Elkhart-Goshen, IN Metro Area', 'South Bend-Mishawaka, IN-MI Metro Area')",0.002577319587628866
"('Lafayette-West Lafayette, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Dover, DE Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('La Crosse-Onalaska, WI-MN Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.002577319587628866
"('Brunswick, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002577319587628866
"('San Angelo, TX Metro Area', 'Austin-Round Rock, TX Metro Area')",0.002577319587628866
"('Lansing-East Lansing, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.002577319587628866
"('Jonesboro, AR Metro Area', 'Little Rock-North Little Rock-Conway, AR Metro Area')",0.002577319587628866
"('Jefferson City, MO Metro Area', 'Columbia, MO Metro Area')",0.002577319587628866
"('Sierra Vista-Douglas, AZ Metro Area', 'Tucson, AZ Metro Area')",0.002577319587628866
"('Ithaca, NY Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.002577319587628866
"('Glens Falls, NY Metro Area', 'Albany-Schenectady-Troy, NY Metro Area')",0.002577319587628866
"('Sherman-Denison, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002577319587628866
"('Duluth, MN-WI Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.002577319587628866
"('Johnstown, PA Metro Area', 'Pittsburgh, PA Metro Area')",0.002577319587628866
"('Springfield, MA Metro Area', 'Boston-Cambridge-Newton, MA-NH Metro Area')",0.002577319587628866
"('Springfield, OH Metro Area', 'Dayton, OH Metro Area')",0.002577319587628866
"('Bloomington, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Wichita Falls, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002577319587628866
"('Binghamton, NY Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.002577319587628866
"('Trenton, NJ Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.002577319587628866
"('Atlantic City-Hammonton, NJ Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('Victoria, TX Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.002577319587628866
"('Grand Island, NE Metro Area', 'Lincoln, NE Metro Area')",0.002577319587628866
"('Waco, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002577319587628866
"('Yakima, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.002577319587628866
"('Pine Bluff, AR Metro Area', 'Little Rock-North Little Rock-Conway, AR Metro Area')",0.002577319587628866
"('Manhattan, KS Metro Area', 'Kansas City, MO-KS Metro Area')",0.002577319587628866
"('Lake Havasu City-Kingman, AZ Metro Area', 'Phoenix-Mesa-Scottsdale, AZ Metro Area')",0.002577319587628866
"('Grants Pass, OR Metro Area', 'Medford, OR Metro Area')",0.002577319587628866
"('Florence-Muscle Shoals, AL Metro Area', 'Huntsville, AL Metro Area')",0.002577319587628866
"('Terre Haute, IN Metro Area', 'Indianapolis-Carmel-Anderson, IN Metro Area')",0.002577319587628866
"('Eugene, OR Metro Area', 'Portland-Vancouver-Hillsboro, OR-WA Metro Area')",0.002577319587628866
"('State College, PA Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.002577319587628866
"('St. Joseph, MO-KS Metro Area', 'Kansas City, MO-KS Metro Area')",0.002577319587628866
"('Fairbanks, AK Metro Area', 'Anchorage, AK Metro Area')",0.002577319587628866
"('Abilene, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002577319587628866
"('Amarillo, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002577319587628866
"('Flagstaff, AZ Metro Area', 'Phoenix-Mesa-Scottsdale, AZ Metro Area')",0.002577319587628866
"('Gainesville, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002577319587628866
"('Beaumont-Port Arthur, TX Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.002577319587628866
"('College Station-Bryan, TX Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.002577319587628866
"('Lubbock, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002577319587628866
"('Lawrence, KS Metro Area', 'Kansas City, MO-KS Metro Area')",0.002577319587628866
"('Jackson, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.0025706598470923575
"('Corvallis, OR Metro Area', 'Portland-Vancouver-Hillsboro, OR-WA Metro Area')",0.0025706598470923575
"('Buffalo-Cheektowaga-Niagara Falls, NY Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.0025706598470923575
"('East Stroudsburg, PA Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.0025706598470923575
"('Brownsville-Harlingen, TX Metro Area', 'San Antonio-New Braunfels, TX Metro Area')",0.0025706598470923575
"('Gettysburg, PA Metro Area', 'York-Hanover, PA Metro Area')",0.0025706598470923575
"('Greeley, CO Metro Area', 'Denver-Aurora-Lakewood, CO Metro Area')",0.0025706598470923575
"('Bloomsburg-Berwick, PA Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.0025706598470923575
"('Bloomington, IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.0025706598470923575
"('Blacksburg-Christiansburg-Radford, VA Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025706598470923575
"('Elizabethtown-Fort Knox, KY Metro Area', 'Louisville/Jefferson County, KY-IN Metro Area')",0.0025706598470923575
"('Greenville, NC Metro Area', 'Raleigh, NC Metro Area')",0.0025706598470923575
"('Casper, WY Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.0025706598470923575
"('Chambersburg-Waynesboro, PA Metro Area', 'Harrisburg-Carlisle, PA Metro Area')",0.0025706598470923575
"('Decatur, AL Metro Area', 'Huntsville, AL Metro Area')",0.0025706598470923575
"('Longview, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.0025706598470923575
"('Grand Forks, ND-MN Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.0025706598470923575
"('Wilmington, NC Metro Area', 'Raleigh, NC Metro Area')",0.0025706598470923575
"('The Villages, FL Metro Area', 'Tampa-St. Petersburg-Clearwater, FL Metro Area')",0.0025706598470923575
"('Clarksville, TN-KY Metro Area', 'Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area')",0.0025706598470923575
"('Lebanon, PA Metro Area', 'Harrisburg-Carlisle, PA Metro Area')",0.0025706598470923575
"('Kennewick-Richland, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.0025706598470923575
"('Visalia-Porterville, CA Metro Area', 'Fresno, CA Metro Area')",0.0025706598470923575
"('Tyler, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.0025706598470923575
"('Walla Walla, WA Metro Area', 'Seattle-Tacoma-Bellevue, WA Metro Area')",0.0025706598470923575
"('New Bern, NC Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025706598470923575
"('Lynchburg, VA Metro Area', 'Richmond, VA Metro Area')",0.0025706598470923575
"('Morristown, TN Metro Area', 'Knoxville, TN Metro Area')",0.0025706598470923575
"('Rocky Mount, NC Metro Area', 'Raleigh, NC Metro Area')",0.0025706598470923575
"('Elmira, NY Metro Area', 'Rochester, NY Metro Area')",0.0025706598470923575
"('Anniston-Oxford-Jacksonville, AL Metro Area', 'Birmingham-Hoover, AL Metro Area')",0.0025706598470923575
"('El Centro, CA Metro Area', 'Riverside-San Bernardino-Ontario, CA Metro Area')",0.0025706598470923575
"('Wheeling, WV-OH Metro Area', 'Columbus, OH Metro Area')",0.0025706598470923575
"('Weirton-Steubenville, WV-OH Metro Area', 'Pittsburgh, PA Metro Area')",0.0025706598470923575
"('Florence, SC Metro Area', 'Columbia, SC Metro Area')",0.0025706598470923575
"('Toledo, OH Metro Area', 'Columbus, OH Metro Area')",0.0025706598470923575
"('Santa Maria-Santa Barbara, CA Metro Area', 'Los Angeles-Long Beach-Anaheim, CA Metro Area')",0.0025706598470923575
"('Corpus Christi, TX Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.0025706598470923575
"('Port St. Lucie, FL Metro Area', 'Miami-Fort Lauderdale-West Palm Beach, FL Metro Area')",0.0025706598470923575
"('Oshkosh-Neenah, WI Metro Area', 'Milwaukee-Waukesha-West Allis, WI Metro Area')",0.0025706598470923575
"('McAllen-Edinburg-Mission, TX Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.0025706598470923575
"('Lewiston, ID-WA Metro Area', ""Coeur d'Alene, ID Metro Area"")",0.0025706598470923575
"('Norwich-New London, CT Metro Area', 'Hartford-West Hartford-East Hartford, CT Metro Area')",0.0025706598470923575
"('Utica-Rome, NY Metro Area', 'New York-Newark-Jersey City, NY-NJ-PA Metro Area')",0.0025706598470923575
"('Jacksonville, NC Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025706598470923575
"('Warner Robins, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.0025706598470923575
"('Hagerstown-Martinsburg, MD-WV Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025706598470923575
"('Gadsden, AL Metro Area', 'Birmingham-Hoover, AL Metro Area')",0.0025706598470923575
"('Davenport-Moline-Rock Island, IA-IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.0025706598470923575
"('Homosassa Springs, FL Metro Area', 'Tampa-St. Petersburg-Clearwater, FL Metro Area')",0.0025706598470923575
"('Lancaster, PA Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.0025706598470923575
"('Harrisonburg, VA Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025706598470923575
"('Ocean City, NJ Metro Area', 'Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area')",0.0025706598470923575
"('Monroe, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.0025706598470923575
"('Chico, CA Metro Area', 'San Francisco-Oakland-Hayward, CA Metro Area')",0.0025706598470923575
"('Winston-Salem, NC Metro Area', 'Charlotte-Concord-Gastonia, NC-SC Metro Area')",0.0025640001065558487
"('Burlington, NC Metro Area', 'Durham-Chapel Hill, NC Metro Area')",0.0025640001065558487
"('Wausau, WI Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.0025640001065558487
"('Fond du Lac, WI Metro Area', 'Milwaukee-Waukesha-West Allis, WI Metro Area')",0.0025640001065558487
"('Lake Charles, LA Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.0025640001065558487
"('Bakersfield, CA Metro Area', 'Los Angeles-Long Beach-Anaheim, CA Metro Area')",0.0025640001065558487
"('Bay City, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.0025640001065558487
"('Lawton, OK Metro Area', 'Oklahoma City, OK Metro Area')",0.0025640001065558487
"('Rapid City, SD Metro Area', 'Minneapolis-St. Paul-Bloomington, MN-WI Metro Area')",0.0025640001065558487
"('Alexandria, LA Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.0025640001065558487
"('Columbus, GA-AL Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.0025640001065558487
"('Saginaw, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.0025640001065558487
"('Beckley, WV Metro Area', 'Huntington-Ashland, WV-KY-OH Metro Area')",0.0025640001065558487
"('Naples-Immokalee-Marco Island, FL Metro Area', 'Miami-Fort Lauderdale-West Palm Beach, FL Metro Area')",0.0025640001065558487
"('Midland, MI Metro Area', 'Detroit-Warren-Dearborn, MI Metro Area')",0.0025640001065558487
"('Fort Collins, CO Metro Area', 'Denver-Aurora-Lakewood, CO Metro Area')",0.0025640001065558487
"('Virginia Beach-Norfolk-Newport News, VA-NC Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025640001065558487
"('Idaho Falls, ID Metro Area', 'Boise City, ID Metro Area')",0.0025640001065558487
"('Asheville, NC Metro Area', 'Charlotte-Concord-Gastonia, NC-SC Metro Area')",0.0025640001065558487
"('Altoona, PA Metro Area', 'Pittsburgh, PA Metro Area')",0.0025640001065558487
"('Sebastian-Vero Beach, FL Metro Area', 'Miami-Fort Lauderdale-West Palm Beach, FL Metro Area')",0.0025640001065558487
"('Augusta-Richmond County, GA-SC Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.0025640001065558487
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Denver-Aurora-Lakewood, CO Metro Area')",0.0025640001065558487
"('Cape Coral-Fort Myers, FL Metro Area', 'Miami-Fort Lauderdale-West Palm Beach, FL Metro Area')",0.00255734036601934
"('Santa Cruz-Watsonville, CA Metro Area', 'San Francisco-Oakland-Hayward, CA Metro Area')",0.00255734036601934
"('Charlottesville, VA Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.00255734036601934
"('Odessa, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.00255734036601934
"('Madera, CA Metro Area', 'Riverside-San Bernardino-Ontario, CA Metro Area')",0.00255734036601934
"('Midland, TX Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.00255734036601934
"('Merced, CA Metro Area', 'Modesto, CA Metro Area')",0.00255734036601934
"('Hanford-Corcoran, CA Metro Area', 'Los Angeles-Long Beach-Anaheim, CA Metro Area')",0.00255734036601934
"('Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area', 'Columbia, SC Metro Area')",0.0025506806254828314
"('Birmingham-Hoover, AL Metro Area', 'Daphne-Fairhope-Foley, AL Metro Area')",0.0025506806254828314
"('Parkersburg-Vienna, WV Metro Area', 'Columbus, OH Metro Area')",0.0025506806254828314
"('Hilton Head Island-Bluffton-Beaufort, SC Metro Area', 'San Diego-Carlsbad, CA Metro Area')",0.0025506806254828314
"('Kingsport-Bristol-Bristol, TN-VA Metro Area', 'Johnson City, TN Metro Area')",0.0025506806254828314
"('St. George, UT Metro Area', 'Salt Lake City, UT Metro Area')",0.0025506806254828314
"('Staunton-Waynesboro, VA Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025440208849463225
"('Charleston, WV Metro Area', 'Huntington-Ashland, WV-KY-OH Metro Area')",0.0025440208849463225
"('Roanoke, VA Metro Area', 'Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area')",0.0025440208849463225
"('Wichita, KS Metro Area', 'Kansas City, MO-KS Metro Area')",0.002537361144409814
"('Fort Smith, AR-OK Metro Area', 'Fayetteville-Springdale-Rogers, AR-MO Metro Area')",0.002537361144409814
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Arecibo, PR Metro Area')",0.0025307014038733052
"('Youngstown-Warren-Boardman, OH-PA Metro Area', 'Pittsburgh, PA Metro Area')",0.0025307014038733052
"('Charlotte-Concord-Gastonia, NC-SC Metro Area', 'Greensboro-High Point, NC Metro Area')",0.0025307014038733052
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'San Germán, PR Metro Area')",0.0025307014038733052
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Mayagüez, PR Metro Area')",0.0025307014038733052
"('Gainesville, FL Metro Area', 'Miami-Fort Lauderdale-West Palm Beach, FL Metro Area')",0.0025307014038733052
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'San Juan-Carolina-Caguas, PR Metro Area')",0.0025307014038733052
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Aguadilla-Isabela, PR Metro Area')",0.0025307014038733052
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Ponce, PR Metro Area')",0.0025307014038733052
"('Virginia Beach-Norfolk-Newport News, VA-NC Metro Area', 'Guayama, PR Metro Area')",0.0025307014038733052
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'Beaumont-Port Arthur, TX Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Carbondale-Marion, IL Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Duluth, MN-WI Metro Area')",0.0025240416633367964
"('Urban Honolulu, HI Metro Area', 'Kahului-Wailuku-Lahaina, HI Metro Area')",0.0025240416633367964
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'Brownsville-Harlingen, TX Metro Area')",0.0025240416633367964
"('Albany-Schenectady-Troy, NY Metro Area', 'Glens Falls, NY Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Kingston, NY Metro Area')",0.0025240416633367964
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Winchester, VA-WV Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Bloomington, IL Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Texarkana, TX-AR Metro Area')",0.0025240416633367964
